Timestamp;Transactions
2018-01-13 10:30:00;1286 1409
2018-01-13 10:40:00;1144 1493 31 474 1117 1161 1443
2018-01-13 10:50:00;1200 497 634 1050
2018-01-13 11:00:00;769 1452 549 1285 1048
2018-01-13 11:10:00;393 609
2018-01-13 11:20:00;1355 813
2018-01-13 11:30:00;1156 1412 230
2018-01-13 11:40:00;80 1522 313 823 1266 1495 1538 263
2018-01-13 11:50:00;1040 524 514 131
2018-01-13 12:00:00;1433 1317 108 618 647 1387 1431
2018-01-13 12:10:00;854 1470 1181 904 1320 72
2018-01-13 12:20:00;31 74 357 653 497
2018-01-13 12:30:00;311 766 544 67 1083 1153
2018-01-13 12:40:00;350 234 583 1093
2018-01-13 12:50:00;758
2018-01-13 13:00:00;1488 13 1322 512 968 745 269
2018-01-13 13:10:00;882 1392 277
2018-01-13 13:20:00;140 90
2018-01-13 13:30:00;1498 689
2018-01-13 13:40:00;1500 1489 1107
2018-01-13 13:50:00;158 840
2018-01-13 14:00:00;185 1173 497 967 385 574
2018-01-13 14:10:00;322 738 1048 532
2018-01-13 14:20:00;528 1264 1441 1324 116 212 655
2018-01-13 14:30:00;946 403 474 1089 386 524 940
2018-01-13 14:40:00;660 504 1386 1442 860 1463 67 311
2018-01-13 14:50:00;962 1550
2018-01-13 15:00:00;1028 1351 1528 1411 202 712 1155 1384
2018-01-13 15:10:00;999 1415 166 1209 1198 815 820
2018-01-13 15:20:00;1550 568 811 495 1444 1300 1317
2018-01-13 15:30:00;1437 881 1403 981 1104 322
2018-01-13 15:40:00;332
2018-01-13 15:50:00;623 1012 989 1472 24 107 1416
2018-01-13 16:00:00;147 883 646 530 879 1389
2018-01-13 16:10:00;697 448 1197 94
2018-01-13 16:20:00;637 1359 338 1113 344 681 498
2018-01-13 16:30:00;1001 246 223
2018-01-13 16:40:00;1045 529 519 136
2018-01-13 16:50:00;1535 1419 210 720 749 1392 1435
2018-01-13 17:00:00;568 1183 894 618 1034
2018-01-13 17:10:00;179
2018-01-13 17:20:00;362
2018-01-13 17:30:00;478 308 1550 940 1210 1227 1274 1424
2018-01-13 17:40:00;1021 1357
2018-01-13 17:50:00;1249 334 1522 247 956
2018-01-13 18:00:00;1326
2018-01-13 18:10:00;417 1272 1409 267 164 1206 51
2018-01-13 18:20:00;770 188 377 953
2018-01-13 18:30:00;5 926 864 321
2018-01-13 18:40:00;319 1521 1444 1261 252 163 845 356
2018-01-13 18:50:00;303 1225 749 620 276
2018-01-13 19:00:00;753 1435 532 1269 1445
2018-01-13 19:10:00;85 301
2018-01-13 19:20:00;950 408 478 1094 391 528 944
2018-01-13 19:30:00;665 509 1391 1447 864 1468 72 315
2018-01-13 19:40:00;966 1555
2018-01-13 19:50:00;1033 1355 1532 1416 207 717 1160 1389
2018-01-13 20:00:00;1003 1419 171 1213 1203 820 824
2018-01-13 20:10:00;14 591 834 518 1466 1323 1340
2018-01-13 20:20:00;219 768 679
2018-01-13 20:30:00;27 588 1192 210 39 1281
2018-01-13 20:40:00;347 751 368 1516 774 1443 1406
2018-01-13 20:50:00;1483 970
2018-01-13 21:00:00;1114 1224 1307 1058
2018-01-13 21:10:00;1280 311 1247
2018-01-13 21:20:00;739 1182
2018-01-13 21:30:00;540 224
2018-01-13 21:40:00;833 1316 1012 1095 846
2018-01-13 21:50:00;1246 50 1253 1176
2018-01-13 22:00:00;121 310 886 1130
2018-01-13 22:10:00;568 92 1521 1178 235 1504
2018-01-13 22:20:00;1119 1214 100 742
2018-01-13 22:30:00;33 942 1331 1308 233 343 426
2018-01-13 22:40:00;1077 174 911
2018-01-13 22:50:00;973 1216 900 291 561
2018-01-13 23:00:00;974 871 355 758
2018-01-13 23:10:00;1087 1264 1147 1497
2018-01-13 23:20:00;854 405 317 533
2018-01-13 23:30:00;556 546 163 167 983 1239
2018-01-13 23:40:00;121 1096 1286 304 547 231
2018-01-13 23:50:00;1146
2018-01-14 00:00:00;1076 520 1042 620
2018-01-14 00:10:00;685 529 1411
2018-01-14 00:20:00;262 651 628 1111 1221
2018-01-14 00:30:00;1341 919 1042 260 1048
2018-01-14 00:40:00;925 609 1558 270
2018-01-14 00:50:00;1387 445 1300 1437 295 191 1233
2018-01-14 01:00:00;741 798 215 404 981 1224 908
2018-01-14 01:10:00;691 947 1324 608 1197 575 1297
2018-01-14 01:20:00;323 473 24
2018-01-14 01:30:00;207 823 533
2018-01-14 01:40:00;160
2018-01-14 01:50:00;1462 560 1296 1473 1356
2018-01-14 02:00:00;620 1529 360
2018-01-14 02:10:00;971 1281 352
2018-01-14 02:20:00;522 1071 982 106
2018-01-14 02:30:00;1487 975
2018-01-14 02:40:00;1119 1229 1312 1062
2018-01-14 02:50:00;1285 316 1252
2018-01-14 03:00:00;1035 1478 149
2018-01-14 03:10:00;1000 1150 700 904 1120 58
2018-01-14 03:20:00;1453 617 1154
2018-01-14 03:30:00;448 492 775 1484 914 238 708
2018-01-14 03:40:00;382
2018-01-14 03:50:00;925 1353 798
2018-01-14 04:00:00;1008 1104 1547 631
2018-01-14 04:10:00;1480 831 1220 1197 219 329 412
2018-01-14 04:20:00;1355 452 1188 951
2018-01-14 04:30:00;564 514 664
2018-01-14 04:40:00;327 398 1013 310 448
2018-01-14 04:50:00;1073 1250 1133 1483
2018-01-14 05:00:00;840 391 595 811
2018-01-14 05:10:00;435 52 56
2018-01-14 05:20:00;1053 564 886
2018-01-14 05:30:00;1363 48 1290 680 537
2018-01-14 05:40:00;950 1260 744
2018-01-14 05:50:00;501 1050 961 85
2018-01-14 06:00:00;1175 565 836 852 803 952 503 293
2018-01-14 06:10:00;800 1349 1259 384 1039
2018-01-14 06:20:00;1542 679 883 1099 450 839 816
2018-01-14 06:30:00;1001 1551 1047 172 1241 5
2018-01-14 06:40:00;1138 1115 40
2018-01-14 06:50:00;1421 1411 1028
2018-01-14 07:00:00;1346 470 1539 304 481 364 714
2018-01-14 07:10:00;1390 753 277
2018-01-14 07:20:00;91 1094 58 1194 1316 534
2018-01-14 07:30:00;545 561
2018-01-14 07:40:00;320 70
2018-01-14 07:50:00;879 1508 353 1528
2018-01-14 08:00:00;859 742 1092 43 486 1129
2018-01-14 08:10:00;1409 307 84 1166
2018-01-14 08:20:00;550
2018-01-14 08:30:00;1147 658 981
2018-01-14 08:40:00;1457 142 1384 775 631
2018-01-14 08:50:00;947 1257 838
2018-01-14 09:00:00;595 1144 1055 179
2018-01-14 09:10:00;416 1365 1221 1238
2018-01-14 09:20:00;1396 1107 830 1246 1556
2018-01-14 09:30:00;275 624 720
2018-01-14 09:40:00;1520 1537 1487 78 1187 977 1193
2018-01-14 09:50:00;445 1233 12 1387 378 289 971
2018-01-14 10:00:00;37 147 230 1539 729 1185
2018-01-14 10:10:00;173 856 367 689
2018-01-14 10:20:00;340 357 307
2018-01-14 10:30:00;785 242 1457 515 225
2018-01-14 10:40:00;569 891 1068 951 1301 252
2018-01-14 10:50:00;705 456 1204 516
2018-01-14 11:00:00;645 223
2018-01-14 11:10:00;1367 1250 42 137 580 1223
2018-01-14 11:20:00;1406 304 81 1163
2018-01-14 11:30:00;644 1420 650
2018-01-14 11:40:00;168 877 721 45 101 1077 122
2018-01-14 11:50:00;1239 442 446 1262 1518
2018-01-14 12:00:00;370
2018-01-14 12:10:00;486 729 510 1459 1315 1332 1282 1432
2018-01-14 12:20:00;1442 1365
2018-01-14 12:30:00;1257 342 385 668 1378 808 132
2018-01-14 12:40:00;275 585 69 59 1234 824 82
2018-01-14 12:50:00;1375 1204 888 279 276
2018-01-14 13:00:00;592 902
2018-01-14 13:10:00;1515 80 856
2018-01-14 13:20:00;879 1162 313 157 1039 1095 513
2018-01-14 13:30:00;271 675 1436 1440 698
2018-01-14 13:40:00;1080 1363 515 358 1240 1297
2018-01-14 13:50:00;1217 928 651 1067
2018-01-14 14:00:00;1078 202 1271 36 212 96
2018-01-14 14:10:00;826 936 1019
2018-01-14 14:20:00;670 260 1076 187 564 992
2018-01-14 14:30:00;234 811 640 324 1273 1543
2018-01-14 14:40:00;969 559 1374 486 449 1291 736
2018-01-14 14:50:00;186 203 153 303 998 1202 1418 769
2018-01-14 15:00:00;196 879 390 712
2018-01-14 15:10:00;1532 1549
2018-01-14 15:20:00;1308 1058 249 1118 482 419
2018-01-14 15:30:00;203 526 702 586
2018-01-14 15:40:00;240 390
2018-01-14 15:50:00;839
2018-01-14 16:00:00;450 173 589 899
2018-01-14 16:10:00;991 88
2018-01-14 16:20:00;1324 648 1118 121 724 1301 1130 814
2018-01-14 16:30:00;56 578 156 279
2018-01-14 16:40:00;356 1238 1294
2018-01-14 16:50:00;187 164 647 757 840 591 1339
2018-01-14 17:00:00;1202 1379 1262 54 564
2018-01-14 17:10:00;777 754 1237 933 1016 767 1516 827
2018-01-14 17:20:00;892 1534 20 303 1012
2018-01-14 17:30:00;968 159 1029 392 1474 1345
2018-01-14 17:40:00;533 710 593 943 1039 1482 566
2018-01-14 17:50:00;1230 1301
2018-01-14 18:00:00;685
2018-01-14 18:10:00;375 1163 1500 1317 308 219
2018-01-14 18:20:00;1497 156 1065 1454 1431 355 466
2018-01-14 18:30:00;104 786 297 620
2018-01-14 18:40:00;270 287 237
2018-01-14 18:50:00;1104 561 218 833 544 267
2018-01-14 19:00:00;571
2018-01-14 19:10:00;1033 1503
2018-01-14 19:20:00;236 26 242 1151
2018-01-14 19:30:00;669 286 1434 692
2018-01-14 19:40:00;360
2018-01-14 19:50:00;450 1332 244 805
2018-01-14 20:00:00;976 167 622 400 1481 939 1009
2018-01-14 20:10:00;1101 185 1373 98
2018-01-14 20:20:00;774 751 1331
2018-01-14 20:30:00;1154
2018-01-14 20:40:00;1497 528 1464 628
2018-01-14 20:50:00;1106 950 274
2018-01-14 21:00:00;270 1073 1050 1533 1229 1312 1063
2018-01-14 21:10:00;305 627 804 687 1037
2018-01-14 21:20:00;860 105 1226 151 261 344 95 844
2018-01-14 21:30:00;1334 219 862 906 1189 1484 1328
2018-01-14 21:40:00;477 893 1203
2018-01-14 21:50:00;626 443
2018-01-14 22:00:00;1143 772 1055
2018-01-14 22:10:00;13 217 433 1342 173
2018-01-14 22:20:00;1515 799 1485 863 27 564
2018-01-14 22:30:00;1080 936
2018-01-14 22:40:00;920 1003 753 1502 813 177
2018-01-14 22:50:00;96 1165 1487 106 1548
2018-01-14 23:00:00;908 259 1062 625
2018-01-14 23:10:00;542 1358 469 846 1274
2018-01-14 23:20:00;727 51 521 1083 128
2018-01-14 23:30:00;1216 1287
2018-01-14 23:40:00;671
2018-01-14 23:50:00;361 1150 26 1401 392 302
2018-01-15 00:00:00;1484 142 1051 1440 1417 342 452
2018-01-15 00:10:00;90 772 283 606
2018-01-15 00:20:00;257 273 223
2018-01-15 00:30:00;1090 547 204 820 530 254
2018-01-15 00:40:00;557
2018-01-15 00:50:00;728 1198 616 805 1381 66 1308
2018-01-15 01:00:00;678 1348 166 595 39 562 139
2018-01-15 01:10:00;432 582 133
2018-01-15 01:20:00;316 932
2018-01-15 01:30:00;1318 602 47 569 147 270 1045
2018-01-15 01:40:00;309 513 729 80 469 446
2018-01-15 01:50:00;471 1247 478 814 631 1180 677 1360
2018-01-15 02:00:00;1507 818 182 119
2018-01-15 02:10:00;1061 1423 1068
2018-01-15 02:20:00;294
2018-01-15 02:30:00;410 653 337 1286 1142 1159 1109
2018-01-15 02:40:00;724 1246 823 946 164 1366 1289
2018-01-15 02:50:00;1406 757 1146 1123 48 158
2018-01-15 03:00:00;1154 1491 1308
2018-01-15 03:10:00;1225 549 702 120 723 885 1129
2018-01-15 03:20:00;1047 305 561 937 221 810
2018-01-15 03:30:00;1087 1330 1014
2018-01-15 03:40:00;175 924 235
2018-01-15 03:50:00;1151 1527 812 1400 778
2018-01-15 04:00:00;1203 620 809 1386
2018-01-15 04:10:00;437 1359 882 753 410 1026
2018-01-15 04:20:00;2 351
2018-01-15 04:30:00;1400 418 247 1489 880
2018-01-15 04:40:00;759 1175 1485 555
2018-01-15 04:50:00;965 143
2018-01-15 05:00:00;1524 22 998 43
2018-01-15 05:10:00;456 912 689 213 1228 1299 357
2018-01-15 05:20:00;353 396
2018-01-15 05:30:00;1380 1237 1253
2018-01-15 05:40:00;477 415 1430 1087 145 1413
2018-01-15 05:50:00;1028 1537 9 651
2018-01-15 06:00:00;1500 851 96 1217 142 252 335
2018-01-15 06:10:00;986 83
2018-01-15 06:20:00;1319 643 1113 117 720 1296 1126 809
2018-01-15 06:30:00;51 574 151 274
2018-01-15 06:40:00;78 960
2018-01-15 06:50:00;904 41 244 461
2018-01-15 07:00:00;484 887 91 95 910
2018-01-15 07:10:00;1390 115 824 668 1550 48 1024
2018-01-15 07:20:00;782 772 389 393 1209 1465 283
2018-01-15 07:30:00;360 1309 1165 1182
2018-01-15 07:40:00;170 1439 1162 20 330 1372
2018-01-15 07:50:00;624 907 1202 1046
2018-01-15 08:00:00;1337 1447 1531 1281 472
2018-01-15 08:10:00;389 1177 1514 1331 322 232
2018-01-15 08:20:00;1511 169 1078 1468 1445 369 479
2018-01-15 08:30:00;117 800 311 633
2018-01-15 08:40:00;284 301 251
2018-01-15 08:50:00;1117 574 231 847 558 281
2018-01-15 09:00:00;585
2018-01-15 09:10:00;1047 1517
2018-01-15 09:20:00;250 40 256 1165
2018-01-15 09:30:00;683 300 1448 705
2018-01-15 09:40:00;374
2018-01-15 09:50:00;463 1345 257 819
2018-01-15 10:00:00;990 181 636 413 1495 952 1023
2018-01-15 10:10:00;1114 199 1387 112
2018-01-15 10:20:00;788 765 1248
2018-01-15 10:30:00;1168 13
2018-01-15 10:40:00;396 1185 1521 1338 330 1384
2018-01-15 10:50:00;1130 1347 284 1087 1064
2018-01-15 11:00:00;155 743 121 843 1380
2018-01-15 11:10:00;1516 535 778 462 1410 1267 1284
2018-01-15 11:20:00;1015 460 982 560
2018-01-15 11:30:00;915 759 83 553
2018-01-15 11:40:00;74 1383 573 1029 806 330 1345 1416
2018-01-15 11:50:00;1214 1058 382
2018-01-15 12:00:00;792 1181 1158 82 193 276 26
2018-01-15 12:10:00;413 735 912 795 1145
2018-01-15 12:20:00;968 213 190
2018-01-15 12:30:00;720 204 194
2018-01-15 12:40:00;510 421 1103 614 937 1113 997 1346
2018-01-15 12:50:00;535 1150 861 584 1001
2018-01-15 13:00:00;1412 1296 87 183 626 1269 1312
2018-01-15 13:10:00;736 1352 649 786
2018-01-15 13:20:00;1399 1310 434 1089 268
2018-01-15 13:30:00;729
2018-01-15 13:40:00;1459 1543 1293 484 939 717 241
2018-01-15 13:50:00;465 975
2018-01-15 14:00:00;532 775 459 1407 1264 1281 1231 1380
2018-01-15 14:10:00;1488 1411
2018-01-15 14:20:00;36
2018-01-15 14:30:00;647 65
2018-01-15 14:40:00;1020 1236 587 1390 953 1436 1546
2018-01-15 14:50:00;428 1111 208
2018-01-15 15:00:00;844 1421
2018-01-15 15:10:00;1177 8
2018-01-15 15:20:00;445 1061 358
2018-01-15 15:30:00;1550 768 1556 335 152 701 612
2018-01-15 15:40:00;266 748
2018-01-15 15:50:00;638 775 1191 1088 572 975 179
2018-01-15 16:00:00;723 913 1489 174 1416 807 663
2018-01-15 16:10:00;274 1116 147 1083 247 784 1146 790
2018-01-15 16:20:00;644 1126 1237 1320 1070 261
2018-01-15 16:30:00;1378 1288 413 1068 246
2018-01-15 16:40:00;1122
2018-01-15 16:50:00;1438 1521 1272 463 918 696 219
2018-01-15 17:00:00;832 1342 227
2018-01-15 17:10:00;504 162 312
2018-01-15 17:20:00;1533 46 662
2018-01-15 17:30:00;924 1460
2018-01-15 17:40:00;685 1034 1544 429 658
2018-01-15 17:50:00;659 355
2018-01-15 18:00:00;272 688 998
2018-01-15 18:10:00;422 239 497
2018-01-15 18:20:00;746 1216 634 823 1399 85 1326
2018-01-15 18:30:00;793 1463 282 710 155 677 255 377
2018-01-15 18:40:00;188 577 554 745 856
2018-01-15 18:50:00;976 553 676
2018-01-15 19:00:00;287 1475 200 909 753 77
2018-01-15 19:10:00;1021 79 934 1071 1487
2018-01-15 19:20:00;218
2018-01-15 19:30:00;402 1111
2018-01-15 19:40:00;1267 1217 1367 917 1121 1337 275
2018-01-15 19:50:00;1474 1397
2018-01-15 20:00:00;22 665 709 992 143 1131 455 925
2018-01-15 20:10:00;856 114 783 1160 31 1033 1555
2018-01-15 20:20:00;598 548 698 248
2018-01-15 20:30:00;897 916 1544
2018-01-15 20:40:00;157 706 616
2018-01-15 20:50:00;1012 429 1032 1195 1438
2018-01-15 21:00:00;1346 643 780 1196
2018-01-15 21:10:00;771 1214
2018-01-15 21:20:00;669 353 1301
2018-01-15 21:30:00;166 1035 399 336 1351
2018-01-15 21:40:00;16 1484 336 1405 169 346
2018-01-15 21:50:00;768 1251 1361 1444 1195 385
2018-01-15 22:00:00;333 243 926 23 759 936 819
2018-01-15 22:10:00;684 1140 917 441 1456 1527 584 1439
2018-01-15 22:20:00;881 937 355 958 1120 1364 1048 438
2018-01-15 22:30:00;715 1437 415 1191 421 758 575
2018-01-15 22:40:00;1079 324 301 783
2018-01-15 22:50:00;1130 1386
2018-01-15 23:00:00;1009 920 44
2018-01-15 23:10:00;1147 1336
2018-01-15 23:20:00;469 1378
2018-01-15 23:30:00;989 645 1261 972 695 1111
2018-01-15 23:40:00;1125 210 254 536
2018-01-15 23:50:00;799 776 1258
2018-01-16 00:00:00;1082 1485 1102
2018-01-16 00:10:00;1420 545 1200 378 141 25 374 884
2018-01-16 00:20:00;592 1447 26 442 338 1380 226 987
2018-01-16 00:30:00;958 349 205 222 1439 30 1139
2018-01-16 00:40:00;1056 34
2018-01-16 00:50:00;816 1166 118 147 790
2018-01-16 01:00:00;377 487 570 321 1070 381 1303 826
2018-01-16 01:10:00;1132 1415 152 1554 878 1348
2018-01-16 01:20:00;1171 566 703
2018-01-16 01:30:00;1285 516 853
2018-01-16 01:40:00;742
2018-01-16 01:50:00;393 77
2018-01-16 02:00:00;395 877 988
2018-01-16 02:10:00;1104 308 312 1127
2018-01-16 02:20:00;382
2018-01-16 02:30:00;885 209 265 1241 1430 448
2018-01-16 02:40:00;1497 249 1291 1280 898 902
2018-01-16 02:50:00;673 1555 467 1442 74 650 893
2018-01-16 03:00:00;787 44 714 1090 1519 963
2018-01-16 03:10:00;949 778 462
2018-01-16 03:20:00;1498 689
2018-01-16 03:30:00;1377 223 1398 988
2018-01-16 03:40:00;709 1058 10 453 1096
2018-01-16 03:50:00;586
2018-01-16 04:00:00;1035 493 563 1179 476 613 1029 925
2018-01-16 04:10:00;751 1327 12 1254
2018-01-16 04:20:00;1334 791 448 1064 775 498 914
2018-01-16 04:30:00;952 382
2018-01-16 04:40:00;766 916 467 257 473
2018-01-16 04:50:00;922
2018-01-16 05:00:00;506 1282 927
2018-01-16 05:10:00;541 836
2018-01-16 05:20:00;1406 1356 1506 1057 847 1063 414
2018-01-16 05:30:00;811
2018-01-16 05:40:00;383 146 29 379 888 1331
2018-01-16 05:50:00;1408
2018-01-16 06:00:00;596 1451 31 447 343 1385 230 992
2018-01-16 06:10:00;963 353 210 226 176 326 1435
2018-01-16 06:20:00;460 996 1358 1002 925 742 1292
2018-01-16 06:30:00;1293 856 1339
2018-01-16 06:40:00;18 7 1183
2018-01-16 06:50:00;234 916
2018-01-16 07:00:00;1114 958 282 752 1314
2018-01-16 07:10:00;432 1447 1518 575 1430
2018-01-16 07:20:00;313 1049 812 695 1045 1554
2018-01-16 07:30:00;766 516 1265 163
2018-01-16 07:40:00;414 1136 115 891 121 458
2018-01-16 07:50:00;454 604 154
2018-01-16 08:00:00;435 1050 761 484
2018-01-16 08:10:00;1000 911 35
2018-01-16 08:20:00;846 1036 54 297 1539 929 786
2018-01-16 08:30:00;397
2018-01-16 08:40:00;913 933 750 1299 1210 334 989
2018-01-16 08:50:00;1359 1443 1193 384 548 326 1407
2018-01-16 09:00:00;365
2018-01-16 09:10:00;868 192 249 1224 269 432
2018-01-16 09:20:00;433
2018-01-16 09:30:00;495 872
2018-01-16 09:40:00;30 712 223
2018-01-16 09:50:00;154 730 974 658 48 1463 1479 1429
2018-01-16 10:00:00;484 129
2018-01-16 10:10:00;206 235 877 921 1204 355 1343
2018-01-16 10:20:00;201 617 927
2018-01-16 10:30:00;350 167 717
2018-01-16 10:40:00;675 1145 149 752 1328 1158 841
2018-01-16 10:50:00;722 1392 1354 639 83 606 183 306
2018-01-16 11:00:00;117 506 483 965
2018-01-16 11:10:00;924
2018-01-16 11:20:00;508 1284 514 851 668 1217 714 1396
2018-01-16 11:30:00;1252 563 1485
2018-01-16 11:40:00;297 1139 170 1106 270 806 1169 813
2018-01-16 11:50:00;667 1149 1259 1343 1093 284
2018-01-16 12:00:00;1401 1311 436 1091 269
2018-01-16 12:10:00;1145
2018-01-16 12:20:00;1461 1544 1295 485 941 718 242
2018-01-16 12:30:00;564 1073
2018-01-16 12:40:00;630 874 558
2018-01-16 12:50:00;35 784
2018-01-16 13:00:00;12 415 1177
2018-01-16 13:10:00;228 911 422 744
2018-01-16 13:20:00;103 120
2018-01-16 13:30:00;267 17
2018-01-16 13:40:00;827 311 300
2018-01-16 13:50:00;617
2018-01-16 14:00:00;1453 404 433 1076 1120 1403
2018-01-16 14:10:00;1201 725
2018-01-16 14:20:00;1268 525
2018-01-16 14:30:00;269 818 729
2018-01-16 14:40:00;77 639 1242 260 90 1331
2018-01-16 14:50:00;689
2018-01-16 15:00:00;1032 476
2018-01-16 15:10:00;807 1543
2018-01-16 15:20:00;1367 1423 840
2018-01-16 15:30:00;20
2018-01-16 15:40:00;1525 1049
2018-01-16 15:50:00;34
2018-01-16 16:00:00;1455 433 1209 440
2018-01-16 16:10:00;1157 575 764 1340 26 1268
2018-01-16 16:20:00;625 614 232 236 1051 1307
2018-01-16 16:30:00;189 1165 1354 372 616 300 1248
2018-01-16 16:40:00;48 424 853 297 820
2018-01-16 16:50:00;391 953 1556 574 404 87 1036 1306
2018-01-16 17:00:00;987 1110 328 1116 1453 1270 261
2018-01-16 17:10:00;1019 996 1478 30
2018-01-16 17:20:00;523 899
2018-01-16 17:30:00;57 739 250 573
2018-01-16 17:40:00;223 240 190
2018-01-16 17:50:00;668 125 1340 398
2018-01-16 18:00:00;1540
2018-01-16 18:10:00;951 835 1184 136
2018-01-16 18:20:00;189 1537 196 1105
2018-01-16 18:30:00;622 239 1387 645
2018-01-16 18:40:00;22 118 561 1204 1247 1530 268
2018-01-16 18:50:00;293 430 846 1156 226
2018-01-16 19:00:00;1465 417 860 1502 1132 1415
2018-01-16 19:10:00;360 1442 899 970
2018-01-16 19:20:00;541 878 695 1244 741 1423 935
2018-01-16 19:30:00;988 1071 822 12 882 245 183
2018-01-16 19:40:00;699 1208 1238
2018-01-16 19:50:00;1223 1173 1323 873 663 880
2018-01-16 20:00:00;787 1310 887 1010 228 1430 1353
2018-01-16 20:10:00;1179 530 919 896 1378
2018-01-16 20:20:00;989 1511 1089 1212 430 1218 1555 1372
2018-01-16 20:30:00;520 604 354
2018-01-16 20:40:00;1111 369 625 1001 285 874
2018-01-16 20:50:00;1151 1394 1078 468
2018-01-16 21:00:00;615 272 888 599 322 738
2018-01-16 21:10:00;364 1007
2018-01-16 21:20:00;1377 767
2018-01-16 21:30:00;497
2018-01-16 21:40:00;1043 914 571 1187 898 621 1037 1347
2018-01-16 21:50:00;1463 482 311 1262 652
2018-01-16 22:00:00;823 1239 1549 619
2018-01-16 22:10:00;1126 304 67
2018-01-16 22:20:00;610 294 1242
2018-01-16 22:30:00;520 976 753 277 1292 1363 421
2018-01-16 22:40:00;125 169 452 1161 1005 329 385 1361
2018-01-16 22:50:00;376 632 1008 293 882 260
2018-01-16 23:00:00;1110 794 185 41 58
2018-01-16 23:10:00;764 248 238
2018-01-16 23:20:00;554
2018-01-16 23:30:00;1390 1486 371 1014 1058 1341
2018-01-16 23:40:00;1121 644 101 172 788 85 222
2018-01-16 23:50:00;1110 261 105 987 1044
2018-01-17 00:00:00;153 1234 691
2018-01-17 00:10:00;1540 918 82 619 1394
2018-01-17 00:20:00;65 308 1550 940 797 813
2018-01-17 00:30:00;518 1333 31
2018-01-17 00:40:00;1057 1233 1117 1466
2018-01-17 00:50:00;824 374 164 381
2018-01-17 01:00:00;526 516 133 1281 539 1208
2018-01-17 01:10:00;1552 555 1158 177 6 1248
2018-01-17 01:20:00;702
2018-01-17 01:30:00;1045 490
2018-01-17 01:40:00;821 1557
2018-01-17 01:50:00;1380 1437 854
2018-01-17 02:00:00;695 1178 1288 1371
2018-01-17 02:10:00;502 1344
2018-01-17 02:20:00;342 1411 175 352 236 585
2018-01-17 02:30:00;1076 1159 910 100 970 333 271
2018-01-17 02:40:00;884 1393 1423
2018-01-17 02:50:00;141 91
2018-01-17 03:00:00;1500 690
2018-01-17 03:10:00;1502 1491 1108
2018-01-17 03:20:00;160 842
2018-01-17 03:30:00;1331 1175 499 969 1531 576
2018-01-17 03:40:00;324 740
2018-01-17 03:50:00;430 7 130 906 136 473 290 839
2018-01-17 04:00:00;692 442 1191 88
2018-01-17 04:10:00;631 1353 332 1108 338 675 492
2018-01-17 04:20:00;1384 629 606 1088 785
2018-01-17 04:30:00;930 94 631 993 637 560 377 926
2018-01-17 04:40:00;1070 820 11 880 341
2018-01-17 04:50:00;1150 967 1516 1427 551 1206 384
2018-01-17 05:00:00;1368 1119 310 765 543 66 1081
2018-01-17 05:10:00;898 1341 425
2018-01-17 05:20:00;9
2018-01-17 05:30:00;991 1474 26 109 1417 608
2018-01-17 05:40:00;556
2018-01-17 05:50:00;978 1488 373 602
2018-01-17 06:00:00;15 510 1313 1290 214 1469 1552
2018-01-17 06:10:00;936 447
2018-01-17 06:20:00;1366 690 1160
2018-01-17 06:30:00;345 1466 391 501 584 334
2018-01-17 06:40:00;93 642
2018-01-17 06:50:00;1146 1428 166 10 892 1362
2018-01-17 07:00:00;1185 482 619 1035
2018-01-17 07:10:00;1143 267 922 101 1422 1305 97
2018-01-17 07:20:00;481
2018-01-17 07:30:00;918 1334 1230 714 1118
2018-01-17 07:40:00;808 1251
2018-01-17 07:50:00;705 389 1338
2018-01-17 08:00:00;202 1071 435 372 1388 1044
2018-01-17 08:10:00;90 1532 323 833 862 1505 1548 273
2018-01-17 08:20:00;190 1232 1222 839 429 1245 357
2018-01-17 08:30:00;809 493 1442 154 171
2018-01-17 08:40:00;489 1117
2018-01-17 08:50:00;1128 345 1134 1471 1288 279
2018-01-17 09:00:00;1264 1468 126 1035
2018-01-17 09:10:00;553 1314
2018-01-17 09:20:00;166 503 320 578 74
2018-01-17 09:30:00;257 207
2018-01-17 09:40:00;155 904 215
2018-01-17 09:50:00;451 827
2018-01-17 10:00:00;82 764
2018-01-17 10:10:00;109 1097 421 891 308
2018-01-17 10:20:00;571 442 98 714 425 148
2018-01-17 10:30:00;1305 190 833 876 1159 1455
2018-01-17 10:40:00;869 327 397 1013 310 447 863
2018-01-17 10:50:00;195 39 921 978 395 998
2018-01-17 11:00:00;649 1065 961
2018-01-17 11:10:00;896 713 1262 759
2018-01-17 11:20:00;436 120
2018-01-17 11:30:00;729 1212 908 991
2018-01-17 11:40:00;245 1087 118 1054 218 754 1116
2018-01-17 11:50:00;891 681 897 248 1051 614 1097
2018-01-17 12:00:00;82 1550 675 1330 508 685
2018-01-17 12:10:00;816 1299 1409 1492 1242
2018-01-17 12:20:00;1229 447 1236 14 1389 380
2018-01-17 12:30:00;1269 1473 131 1040
2018-01-17 12:40:00;266 1027 1031 289 545 921 206
2018-01-17 12:50:00;486 342 359 309 459 10
2018-01-17 13:00:00;1317 602 1190 568 1290
2018-01-17 13:10:00;701 891 1467 152 1394 785 641
2018-01-17 13:20:00;1519 389 1392 356 1492 57
2018-01-17 13:30:00;670 940 957 907 1056 607 397
